,default_cost,avg_surgeon_cost,optimized_materials,optimized_cost
1078,18550.96,10715.99,"{'europrobe': np.float64(436.51), 'hypodermic blue': np.float64(151.31), 'wire cutter': np.float64(134.37), 'chloraprep™': np.float64(10.13), 'vicryl 2-0 sh': np.float64(53.98), 'localizer surgical probe': np.float64(134.37), 'jug': np.float64(77.37), 'cutiplast maat op aanvraag': np.float64(37.68), 'skin marker and ruler': np.float64(153.31), 'bladder syringe': np.float64(156.31), 'safeair diathermy': np.float64(153.31), 'faxitron machine': np.float64(412.98), 'breast headlight': np.float64(416.32), 'general medium pack': np.float64(4.97), 'major breast tray': np.float64(104.31), 'light handle - small': np.float64(154.31), 'ethicon ligacliptang kort': np.float64(144.91), 'yankuer suction': np.float64(153.31), 'suction device': np.float64(445.07), 'schuursponsje / cautery tip cleaner': np.float64(18.99), 'czerny retractor': np.float64(103.31), '2-0 perma-hand silk 1689h': np.float64(105.02), 'handschoenen': np.float64(25.49), 'monocryl 3-0 fs1': np.float64(53.98), 'top drape': np.float64(9.89), '3-0 monocryl plus mcp683h': np.float64(106.02), 'flowtron boots': np.float64(151.31), 'tray basis': np.float64(2.99), '6x4 swab': np.float64(152.31), 'bipolar forceps': np.float64(108.31), 'groot basis net': np.float64(47.72), 'blue surgipad': np.float64(151.31), 'camera sleeve': np.float64(151.31), 'diathermy machine': np.float64(446.07), 'ligaclip wit lt200 / 002200': np.float64(52.98), 'lead connected': np.float64(103.31), '3-0 stratafix sxmp1b103': np.float64(103.02), 'boorhoes (camera hoes) 13x250cm 31501': np.float64(6.83), 'blue ligaclip cartridge': np.float64(156.31), 'pencilette': np.float64(151.31), 'hypodermic green': np.float64(153.31), 'lanes retractor': np.float64(110.03293259017771), 'skin glue optima': np.float64(152.31), 'monopolar forceps': np.float64(152.31), 'instrument cover': np.float64(19.09), 'zelfkl.largelaken (250x150)': np.float64(7.83), 'weislander self retaining retractor': np.float64(108.31), 'operatiejas l standaard': np.float64(23.49), 'mammanet': np.float64(39.49), 'diathermy tip': np.float64(175.17), 'diathermie met rookafzuig': np.float64(3.79), 'breast arm board': np.float64(137.5), '2-0 monocryl plus mcp3440g': np.float64(102.02), 'localizer rfid reader': np.float64(414.98), 'abdo swab 30x30': np.float64(152.31), 'suction tubing': np.float64(8.99)}",7303.55293259018
1570,28684.44,13564.291999999998,"{'hypodermic blue': np.float64(151.31), 'rcm012 perc neph. cath malecot': np.float64(17.99), 'cathetertip spuit 60 cc': np.float64(6.74), 'xylocaine 1% met adrenaline': np.float64(7.25), 'plastisch basis net': np.float64(32.7), 'spuit 20 ml luerlock': np.float64(5.79), 'skin marker and ruler': np.float64(153.31), 'fat transfer centrifuged machine': np.float64(414.99), 'kopje urologie': np.float64(21.99), 'safeair diathermy': np.float64(153.31), 'hypodermic needle': np.float64(136.37), 'red bungs': np.float64(133.37), 'general medium pack': np.float64(4.97), '10ml luer lock syringe': np.float64(135.37), 'reinjection canule lipofilling 1.5x103mm': np.float64(8.79), 'acp spuit arthrex abs-10014': np.float64(4.79), 'jelonet 10 x 10 cm 7404': np.float64(9.15), 'ch 16 catheter': np.float64(21.99), 'rotofix prs / prp centrifuge': np.float64(439.51), 'czerny retractor': np.float64(108.31), '21g naald groen lang 301155': np.float64(19.99), 'naald roze': np.float64(8.79), '500 ml zak fys. zout (nacl)': np.float64(12.87), 'fat harvest needle/cannula': np.float64(138.36864555168063), 'tray basis': np.float64(2.99), 'suction tubing': np.float64(8.99), 'spuit 10ml': np.float64(3.79), 'set 2 buckets': np.float64(140.49), 'sentinel lymph node machine': np.float64(413.99), 'adipose tissue harvesting kit': np.float64(5.79), '1mm blunt fat injection cannula': np.float64(133.37), 'reinjection canule lipofilling 3.0x150mm': np.float64(7.79), 'fistula brush j-fb-100': np.float64(22.99), 'lead connected': np.float64(107.14321505001634), 'blue ligaclip cartridge': np.float64(156.31), 'mesje nr 11': np.float64(7.79), 'wattenbollen (watten depperset)': np.float64(20.99), 'pencilette': np.float64(151.31), 'hypodermic green': np.float64(156.31), 'mediloop maxi geel 20405': np.float64(21.99), 'nouvag dp 30 dispenser voor liposuctie': np.float64(435.51), 'spuit 10ml luerlock': np.float64(7.79), 'spuit 50 ml luer lock': np.float64(4.79), 'operatiejas l standaard': np.float64(23.49), '11 blade': np.float64(7.99), 'diathermy tip': np.float64(175.17), 'specialismekar - procto': np.float64(437.78), 'zijlijn voor infuus 76.4432': np.float64(19.99), '2-0 monocryl plus mcp3440g': np.float64(102.02), 'rcm014 perc neph. cath malecot': np.float64(21.99), 'flowtron boots': np.float64(151.31), 'reinjection canule lipofilling 2.5x150mm': np.float64(6.79), 'tamvpnet': np.float64(153.35), 'abdo swab 30x30': np.float64(152.31), 'giving set': np.float64(14.49), 'jug': np.float64(77.37), 'plakstrip 9099 (operation tape)': np.float64(3.51), 'xylocaine 2% met adr. 20 cc': np.float64(13.83), 'chloorhexidine 0.5 % in alc. 70% 500 ml.': np.float64(3.83), 'mediloop maxi rood 47cm 20406': np.float64(17.99), 'diathermie micro naald 21191-368': np.float64(8.26), 'bladder syringe': np.float64(156.31), 'pressure bag': np.float64(129.3), 'cutisorb 10 x 10 cm': np.float64(33.67), 'breast headlight': np.float64(416.32), '1mm v-tip fat injection cannula': np.float64(138.37), 'lipofilling / liposuctie net': np.float64(136.77), 'schuursponsje / cautery tip cleaner tc-100': np.float64(16.99), 'fys.zout 1000 ml zak (nacl)': np.float64(6.91), 'major breast tray': np.float64(104.31), 'light handle - small': np.float64(154.31), 'wondhechtstrip steri-strip blauw': np.float64(6.18), 'yankuer suction': np.float64(153.31), 'fat transfer tray': np.float64(62.83), 'specialisme kar - plastische chirurgie': np.float64(434.393730074317), 'suction device': np.float64(445.07), 'urine drainage zak s-20': np.float64(17.99), '2-0 perma-hand silk 1689h': np.float64(105.02), 'aansluitslang voor liposuctie': np.float64(19.49), 'handschoenen': np.float64(25.49), 'top drape': np.float64(12.89), 'giving set extension': np.float64(138.37), '3-0 monocryl plus mcp683h': np.float64(106.02), 'monocryl 4-0 fs2 y422h': np.float64(33.2), '6x4 swab': np.float64(152.31), 'markeerpen / skin marker': np.float64(19.99), 'bipolar forceps': np.float64(108.31), 'water ampul 10 cc': np.float64(5.91), 'blue surgipad': np.float64(151.31), 'diathermy machine': np.float64(446.07), 'camera sleeve': np.float64(151.31), 'endosgel': np.float64(3.91), 'mediocare washandjes': np.float64(14.39), '3-0 stratafix sxmp1b103': np.float64(107.02), 'spuitenrek lipofilling': np.float64(16.99), 'galaxy ii retractor': np.float64(5.79), 'infiltration cannula': np.float64(137.37), 'lanes retractor': np.float64(110.03293259017771), 'skin glue optima': np.float64(152.31), '500ml saline': np.float64(6.15), 'diathermie zak': np.float64(16.49), 'vicryl 2-0 ur-6': np.float64(53.98), 'steristrips blauw': np.float64(36.48), 'galaxy ii haakjes (8 stuks)': np.float64(53.87), 'lamphoes': np.float64(27.49), 'weislander self retaining retractor': np.float64(109.0891849235292), 'monopolar forceps': np.float64(152.31), 'diathermie met rookafzuig': np.float64(3.79), 'breast arm board': np.float64(137.5), 'chloraprep™': np.float64(10.13), 'fat transfer trolley': np.float64(61.83)}",10455.257708189718
1771,36767.24,21289.202857142856,"{'hypodermic blue': np.float64(151.31), 'vicryl 2-0 sh': np.float64(53.98), 'cutiplast maat op aanvraag': np.float64(37.68), 'skin marker and ruler': np.float64(153.31), 'safeair diathermy': np.float64(153.31), 'faxitron machine': np.float64(413.98), 'paper kidney dish': np.float64(299.56), 'green gauze': np.float64(300.56), 'general medium pack': np.float64(4.97), 'vicryl 3-0 sh': np.float64(57.98), 'disposable ligacliptang medium mcm30': np.float64(56.98), 'schuursponsje / cautery tip cleaner': np.float64(18.99), 'czerny retractor': np.float64(103.31), 'naald roze': np.float64(8.79), 'monocryl 3-0 fs1': np.float64(53.98), 'tray basis': np.float64(2.99), 'sentinel lymph node machine': np.float64(413.99), 'tray laparotomie': np.float64(36.27), 'ligaclip wit lt200 / 002200': np.float64(52.98), 'lead connected': np.float64(103.31), 'blue hypodermic needle 23g': np.float64(296.56), 'naald blauw': np.float64(3.79), 'blue ligaclip cartridge': np.float64(156.31), 'blunt pink filter needle 18g': np.float64(135.37), 'pencilette': np.float64(151.31), 'hypodermic green': np.float64(153.31), 'spuit 2ml': np.float64(8.79), '2 mls syringe': np.float64(172.17), 'operatiejas l standaard': np.float64(23.49), 'mammanet': np.float64(39.49), 'diathermy tip': np.float64(175.17), '2-0 monocryl plus mcp3440g': np.float64(102.02), 'flowtron boots': np.float64(151.31), 'abdo swab 30x30': np.float64(152.31), 'europrobe': np.float64(436.51), 'wire cutter': np.float64(134.37), 'jug': np.float64(77.37), 'beenhoes (extremiteiten cover)': np.float64(25.49), 'wondhechtstrip steri-strip geel': np.float64(10.18), 'loodkistje': np.float64(440.5426255611204), 'bladder syringe': np.float64(156.31), 'breast headlight': np.float64(416.32), 'major breast tray': np.float64(104.31), 'light handle - small': np.float64(154.31), 'patentblauw': np.float64(4.14), 'ethicon ligacliptang kort': np.float64(144.91), 'splitlakenpakket 9018': np.float64(27.49), 'yankuer suction': np.float64(153.31), 'suction device': np.float64(445.07), 'vicryl 2-0 5x70': np.float64(42.74), '2-0 perma-hand silk 1689h': np.float64(105.02), 'alcohol wipes': np.float64(298.56), 'handschoenen': np.float64(25.49), 'top drape': np.float64(9.89), 'correspondent calibration source': np.float64(422.86), '3-0 monocryl plus mcp683h': np.float64(106.02), 'vicryl 2-0 ct2': np.float64(53.98), 'swabs': np.float64(298.56), '6x4 swab': np.float64(152.31), 'bipolar forceps': np.float64(108.31), 'markeerpen / skin marker': np.float64(16.99), 'groot basis net': np.float64(47.72), 'blue surgipad': np.float64(151.31), 'camera sleeve': np.float64(151.31), 'diathermy machine': np.float64(446.07), '3-0 stratafix sxmp1b103': np.float64(107.02), 'boorhoes (camera hoes) 13x250cm 31501': np.float64(6.83), 'boorhoes (camerahoes) 13x250 cm': np.float64(1.99), 'lanes retractor': np.float64(108.31), 'skin glue optima': np.float64(152.31), 'patent blue v dye': np.float64(16.52), 'diathermie zak': np.float64(17.49), 'zelfkl.largelaken (250x150)': np.float64(7.83), '12 ch redondrain+pot 22402': np.float64(33.68), 'weislander self retaining retractor': np.float64(108.31), 'monopolar forceps': np.float64(152.31), 'diathermie met rookafzuig': np.float64(3.79), 'breast arm board': np.float64(137.5), 'chloraprep™': np.float64(10.13), 'suction tubing': np.float64(8.99)}",10240.412625561115
33680,8121.399999999999,8504.832,"{'3-0 monocryl plus mcp683h': np.float64(106.02), 'flowtron boots': np.float64(151.31), 'hypodermic blue': np.float64(151.31), '6x4 swab': np.float64(152.31), 'bipolar forceps': np.float64(108.31), 'diathermy tip': np.float64(175.17), 'blue surgipad': np.float64(151.31), 'jug': np.float64(77.37), 'camera sleeve': np.float64(151.31), 'skin stapler': np.float64(153.31), 'abdo swab 30x30': np.float64(152.31), 'lead connected': np.float64(107.14321505001634), '3-0 stratafix sxmp1b103': np.float64(106.02), 'top drape': np.float64(13.641023766834792), 'skin marker and ruler': np.float64(153.31), 'blue ligaclip cartridge': np.float64(156.31), 'bladder syringe': np.float64(156.31), 'safeair diathermy': np.float64(153.31), 'pencilette': np.float64(151.31), 'hypodermic green': np.float64(156.31), 'lanes retractor': np.float64(110.03293259017768), 'skin glue optima': np.float64(152.31), 'general medium pack': np.float64(4.97), 'monopolar forceps': np.float64(152.31), 'major breast tray': np.float64(104.31), 'light handle - small': np.float64(154.31), 'yankuer suction': np.float64(153.31), 'weislander self retaining retractor': np.float64(108.31), 'gallipot': np.float64(151.31), 'suction device': np.float64(445.07), 'czerny retractor': np.float64(103.31), 'nipple ring': np.float64(124.86), '2-0 perma-hand silk 1689h': np.float64(105.02), 'breast arm board': np.float64(137.5), '2-0 monocryl plus mcp3440g': np.float64(102.02), 'chloraprep™': np.float64(10.13), 'suction tubing': np.float64(8.99)}",4811.777171407029
1522,9568.26,3357.46,"{'bipolair pincet geb.+snoer351-051': np.float64(141.91), 'mes kraakbeensnijder (kurz prec klingen)': np.float64(6.79), 'tray oor': np.float64(26.4), 'disp. oorzuigbuis 0.7x70mm': np.float64(6.99), 'neusverdoving set': np.float64(106.77992923472355), 'microsc.hoes zeiss smartdrape 306028-0000-000': np.float64(9.55), 'microscoop zeiss tivato 700': np.float64(435.92), 'm.o.b. net': np.float64(49.32), 'lignospan cartridges': np.float64(12.03), 'major ear pack': np.float64(8.58), 'kraakbeensnijder set': np.float64(50.39), '4-0 vicryl rapide': np.float64(39.74), 'large cotton wool balls': np.float64(11.99), 'carpulenaald 27 g.': np.float64(4.79), 'pentero microscope': np.float64(449.07), 'lignospan 2%': np.float64(16.78), 'jelonet 10 x 10 cm 7404': np.float64(9.15), 'middle ear one': np.float64(48.32), 'suction device': np.float64(445.07), 'gazen 10x10 kliniray': np.float64(7.99), 'handschoenen': np.float64(25.49), 'dental syringe': np.float64(8.99), 'oornet': np.float64(157.3), 'aqueous betadine': np.float64(17.03), 'diathermy machine': np.float64(446.07), 'bipolair pincet geb. + snoer': np.float64(139.48), 'micro cotton wool balls': np.float64(11.99), 'micro patties': np.float64(23.31), 'microsc.hoes zeiss smartdrape': np.float64(28.4), 'handschoenen onst.': np.float64(29.69088488972264), 'ethilon 5-0 w526': np.float64(38.74), 'middle ear micro': np.float64(52.32), 'zoellner fine suction 6fg': np.float64(10.99), 'disp. oorzuigbuis 0.4x70mm': np.float64(3.79), 'specialismekar - kno': np.float64(444.07), 'dental needle': np.float64(14.922924199423932)}",3340.1437383238704
51787,4156.2,4241.68,"{'small drapes': np.float64(5.99), '9 fraiser sucker': np.float64(23.31), 'suction tubing': np.float64(8.99), 'blade 15': np.float64(11.99), 'diathermy machine': np.float64(446.07), 'lignospan cartridges': np.float64(16.03), 'thyroplasty implants': np.float64(32.23), '3-0 monocryl undyed': np.float64(43.74), 'bowl pack': np.float64(10.99), 'blade 10': np.float64(11.99), 's2 drill': np.float64(47.32), 's2 drill console': np.float64(449.07), 'pack 4x4': np.float64(7.99), 'thyroplasty tray': np.float64(52.32), '½ inch steristrips': np.float64(31.18), '2mm cutting burr': np.float64(11.989768776690681), 'implant sizers': np.float64(30.23), '2mm diamond burr': np.float64(11.989845850019577), '3-0 vicryl undyed': np.float64(41.74), 'trolley covers': np.float64(6.96), 'quiver': np.float64(82.37), 'dental syringe': np.float64(8.99), 'soft tissue tray': np.float64(129.1), 'suction device': np.float64(445.07), 'large drapes': np.float64(2.99), 'marker pen': np.float64(9.99), '1mm diamond burr': np.float64(11.99), 'light handle': np.float64(11.99), 'dental needle': np.float64(11.99)}",2016.59961462671
1510,7604.2,4235.785714285715,"{'medtronic m4/m5 microdebrider': np.float64(64.52185699047703), 'claoue net': np.float64(51.72), 'neusverdoving set': np.float64(101.9), 'dental needle': np.float64(11.99), 'celon probreath applicator': np.float64(5.75), 'lignospan cartridges': np.float64(12.03), 'diathermie micro naald 21191-368': np.float64(8.26), '4x4 pack': np.float64(11.99), 'olympus microdebrider': np.float64(59.68), 'lignospan 2 %': np.float64(9.4), 'carpulenld.27 g.': np.float64(4.79), 'blue gauze': np.float64(6.99), '15 blade': np.float64(7.99), 'suction device': np.float64(445.07), 'basic camera drape': np.float64(27.4), 'bag normal saline 500ml': np.float64(13.83), 'gyrus console': np.float64(446.07), 'gazen 10x10 kliniray': np.float64(7.99), 'debrider blade 4mm': np.float64(7.99), 'electric drill console': np.float64(429.92), 'handschoenen': np.float64(25.49), 'dental syringe': np.float64(8.99), 'small drapes': np.float64(5.99), '9 fraiser sucker': np.float64(18.31), 'anti-mist': np.float64(10.99), 'endoscopic turbinoplasty tray': np.float64(61.68), 'celon elite apparaat': np.float64(448.07), 'turbinate blade 2.9mm': np.float64(6.99), 'trolley cover': np.float64(38.27), 'diathermy machine': np.float64(446.07), 'turbinate blade 2mm': np.float64(11.99), 'bowl pack': np.float64(10.99), 'ent dltb stack system': np.float64(447.07), 'afdekdoek 9069e (75x90)': np.float64(19.89), 'diathermie met rookafzuigslang': np.float64(6.79), 'hoofdlamp kno': np.float64(449.07), 'medium long patties': np.float64(18.31), 'large drapes': np.float64(1.99), 'specialismekar - kno': np.float64(444.07), 'diego elite tube set': np.float64(6.99), 'suction tubing': np.float64(8.99)}",4232.281856990476
1876,4092.9200000000005,4175.4,"{'baha complete tray': np.float64(52.46), 'small drapes': np.float64(6.99), 'suction tubing': np.float64(11.99), 'blade 15': np.float64(11.99), 'microscope': np.float64(430.18), 'baha healing cap': np.float64(11.09), 'sharps box': np.float64(10.99), 'diathermy machine': np.float64(448.6400435104539), 'lignospan cartridges': np.float64(12.03), 'bowl pack': np.float64(9.99), 'green irrigation tubing': np.float64(7.09), '4x4 pack': np.float64(11.99), '4-0 vicryl rapide': np.float64(39.74), 'large drapes': np.float64(1.99), 'drill console': np.float64(449.07), 'baha widening drill': np.float64(12.09), 'dental syringe': np.float64(8.99), 'suction device': np.float64(445.07), 'bag normal saline 500ml': np.float64(13.83), 'marker pen': np.float64(9.99), 'baha guide drill': np.float64(9.09), 'light handle': np.float64(11.99), 'dental needle': np.float64(11.99)}",2039.2700435104537
1213,535.72,3036.06,"{'undyed vicryl 2/0': np.float64(35.5), 'vicryl 1 9906': np.float64(39.28496752571039), 'atrauman': np.float64(31.27), 'normal saline': np.float64(13.35), 'alcoholic videne': np.float64(64.1), 'gauze slips': np.float64(30.29), 'monocryl 3-0 3213': np.float64(32.5), 'syringe 20ml': np.float64(9.99), 'stryker cd4 drill': np.float64(31.6), 'melolin': np.float64(17.09185358882648), '4 wool""': np.float64(13.331217984764109), 'steri strips': np.float64(11.99), 'ortho tray': np.float64(28.6), 'tourniquet': np.float64(430.18), 'light handles': np.float64(11.99), 'crepe bandage': np.float64(67.16), 'diathermy device': np.float64(431.18), 'bowl cover': np.float64(28.29), 'wool 4""': np.float64(16.33), 'local anaesthetic': np.float64(59.1), 'inadine': np.float64(10.786087363879417), 'suction device': np.float64(448.60866911230255), 'rem b drill small joint': np.float64(26.6), 'marker pen': np.float64(9.99), 'small saw blade': np.float64(27.29), 'foot pack': np.float64(3.56), 'ethilon 3/0': np.float64(34.28), 'metha-elevator': np.float64(126.96), 'chlorhexidine sticks': np.float64(64.1)}",2155.3027955754824
1314,4816.719999999999,4894.94,"{'arthrex 2.5/3mm hcs tray': np.float64(32.23), 'vicryl 1 9906': np.float64(37.5), 'saw s59-611': np.float64(31.23), 'c-arm': np.float64(437.9), 'wool': np.float64(11.99), 'syringe 20ml': np.float64(9.99), 'tourniquet': np.float64(430.18), 'ortho solution/arthrex staple': np.float64(35.23), 'ortho tray': np.float64(28.6), 'eyeballs': np.float64(28.26), 'syringe 10ml': np.float64(7.99), 'mayo stand cover': np.float64(6.56), 'foot slab plaster': np.float64(31.26), 'tray arthrex': np.float64(36.23), 'arthrex 2.5/3': np.float64(32.23), 'chirocaine 2.5 mg/ml': np.float64(14.22), 'sponges': np.float64(24.14), 'back-slab': np.float64(14.47), 'suction device': np.float64(445.07), 'chloraprep': np.float64(15.88), 'arthrex 2.5/3 compression tray': np.float64(37.23), 'k-wire 1.1': np.float64(30.29), 'bowl liner': np.float64(154.70803025686743), 'vicryl 2-0 9582': np.float64(38.20963932320269), 'marker pen': np.float64(9.99), 'foot and ankle tray': np.float64(26.6), 'foot pack': np.float64(3.56), 'k-wire 70mm': np.float64(27.26), 'monocryl 3-0 (3213)': np.float64(52.34), 'hydrex with dye red': np.float64(15.22), 'crepe': np.float64(5.47), 'vicryl 0 (w9138)': np.float64(35.027871254189954), 'chirocaine 0.5%': np.float64(9.88), 'staple punch + holder': np.float64(36.22810632174843), 'melolin': np.float64(13.89), 'steri strips': np.float64(11.99), '1x80 k-wire': np.float64(31.26), 'light handles': np.float64(11.99), 'diathermy device': np.float64(430.18), 'saw blade': np.float64(29.26), 'ethilon 3-0 w1625': np.float64(35.5), 'varisation staples': np.float64(28.26), 'c-arm cover': np.float64(5.880760601636709), 'basin liner': np.float64(170.17), 'chloraprep sticks': np.float64(14.22), 'inadine': np.float64(10.786087363879417), 'screws 12/14': np.float64(32.26), 'atrauman': np.float64(31.27), 'stryker remb hose drill': np.float64(31.6), 'pop back slab': np.float64(15.78), 'drill 20mm': np.float64(36.23), 'rem b': np.float64(29.19)}",3162.890495121524
1470,1666.8799999999994,1670.8799999999999,"{'k-wire': np.float64(27.29), 'velband': np.float64(6.99), 'chirocaine 0.5%': np.float64(10.88), '3/0 monocryl': np.float64(104.02), 'syringe 20ml': np.float64(11.913660460314446), 'melolin': np.float64(15.89), 'stryker remb hose drill': np.float64(31.6), 'steri strips': np.float64(6.99), 'arthrex 2.5/3 0mm headless blue': np.float64(29.6), 'light handles': np.float64(11.99), 'arthrex wire 1x80mm': np.float64(29.289396168759055), 'crepe bandage': np.float64(69.16), 'headless compression 3mm': np.float64(31.29), 'vicryl 2-0': np.float64(56.48), 'basin liner': np.float64(172.17), 'inadine': np.float64(7.99), 'arthrex 10mm': np.float64(26.6), '10mm orthosolutions staple for akin': np.float64(30.29), '0 vicryl': np.float64(40.29), 'foot and ankle tray': np.float64(27.6), '2mm quick fix screwdriver': np.float64(31.6), 'foot pack': np.float64(3.56), 'chlora-prep stick': np.float64(10.88)}",794.3630566290735
134,5934.8,2448.9919999999997,"{'achillotape 20x800 (102-1077)': np.float64(32.29), 'loan items xiros neoligaments': np.float64(29.29), 'atrauman': np.float64(35.27), 'vicryl 0': np.float64(32.5), 'mayo needle': np.float64(27.29), 'abdo support': np.float64(128.62), 'mitek set': np.float64(124.77), 'syringe 20ml': np.float64(9.99), 'stryker cd4 drill': np.float64(31.6), 'tourniquet': np.float64(432.62182281779167), 'ortho tray': np.float64(28.6), 'vicryl 2-0 w9582t': np.float64(35.5), 'tray hand': np.float64(34.98), 'crepe bandage': np.float64(70.2409128666819), 'vicryl 3-0 sh': np.float64(57.98), 'mayo stand cover': np.float64(6.56), 'vancomycin': np.float64(10.88), 'rotator cuff tray': np.float64(31.6), 'minor ortho tray': np.float64(31.6), 'foot and ankle tray': np.float64(26.6), 'foot pack': np.float64(3.56), 'achillotape 10x800 (102-1076)': np.float64(26.29), 'ethibond 5 4846': np.float64(33.5), 'major ortho tray': np.float64(27.6), 'k-lite': np.float64(13.60874242316116), 'steri strips': np.float64(6.99), 'diathermie met rookafzuigslang': np.float64(6.79), 'diathermy device': np.float64(430.18), 'bipolar forcep': np.float64(30.6), 'polytape 20x800 (102-1082)': np.float64(28.29), 'inadine': np.float64(7.99), 'kleine boor stryker': np.float64(121.77), '2 vicryl': np.float64(37.5), 'chlora-prep stick': np.float64(9.88), 'vicryl 1 9906': np.float64(37.5), 'vicryl 2 w9287': np.float64(35.5), 'k-wire 1.6mm': np.float64(28.29), 'wool': np.float64(13.866990822548686), 'chloraprep stick': np.float64(8.947651258383004), 'mitek g2 quick anchor (r) plus 222983': np.float64(10.88), 'acl tray arthrex': np.float64(31.6), 'hydrex red': np.float64(8.88), 'swabs 9x9': np.float64(33.97), 'ethilon 3-0': np.float64(61.45693810456233), 'velband 6""': np.float64(12.99), 'handschoen 8,5': np.float64(24.49), '6 wool""': np.float64(13.99), 'suction device': np.float64(445.07), 'vicryl 2-0 9582': np.float64(37.5), 'crepe bandage 6""': np.float64(11.99), 'pds 0 cp': np.float64(26.05), 'marker pen': np.float64(9.99), 'foot tray': np.float64(33.136754390573145), 'cosmopore': np.float64(5.219689908017543), 'groot basis net': np.float64(47.72), 'velband': np.float64(6.99), 'polytape 10x800 (102-1080)': np.float64(31.29), 'vicryl 0 (w9138)': np.float64(32.5), 'ethibond 5': np.float64(38.5), 'normal saline': np.float64(14.33040635718207), 'chirocaine 0.5%': np.float64(9.88), 'extremity drape': np.float64(7.556338043907303), 'melolin': np.float64(13.89), 'blade 10': np.float64(12.525995920264862), 'fibre loop': np.float64(37.5), 'fiber tape': np.float64(37.16754238573295), 'light handles': np.float64(11.99), 'ethilon 3-0 w1625': np.float64(35.5), 'swivelock': np.float64(29.29), 'blade 15': np.float64(11.99)}",3273.269785298804
