,default_cost,avg_surgeon_cost,optimized_materials,optimized_cost
1078,18550.96,10715.99,"{'faxitron machine': np.float64(412.98), 'operatiejas l standaard': np.float64(23.49), 'bipolar forceps': np.float64(108.31), 'vicryl 2-0 sh': np.float64(53.98), '2-0 perma-hand silk 1689h': np.float64(105.02), 'ligaclip wit lt200 / 002200': np.float64(52.98), 'zelfkl.largelaken (250x150)': np.float64(7.83), 'skin marker and ruler': np.float64(153.31), 'ethicon ligacliptang kort': np.float64(144.91), 'groot basis net': np.float64(47.72), 'handschoenen': np.float64(25.49), '3-0 stratafix sxmp1b103': np.float64(103.02), 'monocryl 3-0 fs1': np.float64(53.98), 'breast arm board': np.float64(137.5), 'hypodermic blue': np.float64(151.31), 'suction device': np.float64(445.07), 'light handle - small': np.float64(154.31), 'boorhoes (camera hoes) 13x250cm 31501': np.float64(6.83), 'bladder syringe': np.float64(156.31), 'skin glue optima': np.float64(152.31), '3-0 monocryl plus mcp683h': np.float64(106.02), 'schuursponsje / cautery tip cleaner': np.float64(18.99), 'cutiplast maat op aanvraag': np.float64(37.68), 'weislander self retaining retractor': np.float64(108.31), 'jug': np.float64(77.37), '6x4 swab': np.float64(152.31), 'instrument cover': np.float64(19.09), 'breast headlight': np.float64(416.32), 'europrobe': np.float64(436.51), 'mammanet': np.float64(39.49), 'abdo swab 30x30': np.float64(152.31), 'czerny retractor': np.float64(103.31), 'lead connected': np.float64(103.31), 'chloraprep™': np.float64(10.13), 'monopolar forceps': np.float64(152.31), 'lanes retractor': np.float64(110.03293259017771), 'flowtron boots': np.float64(151.31), 'diathermy tip': np.float64(175.17), 'blue surgipad': np.float64(151.31), 'suction tubing': np.float64(8.99), 'major breast tray': np.float64(104.31), '2-0 monocryl plus mcp3440g': np.float64(102.02), 'general medium pack': np.float64(4.97), 'localizer surgical probe': np.float64(134.37), 'diathermy machine': np.float64(446.07), 'camera sleeve': np.float64(151.31), 'hypodermic green': np.float64(153.31), 'blue ligaclip cartridge': np.float64(156.31), 'yankuer suction': np.float64(153.31), 'pencilette': np.float64(151.31), 'wire cutter': np.float64(134.37), 'safeair diathermy': np.float64(153.31), 'tray basis': np.float64(2.99), 'top drape': np.float64(9.89), 'diathermie met rookafzuig': np.float64(3.79), 'localizer rfid reader': np.float64(414.98)}",7303.552932590181
1570,28684.44,13564.291999999998,"{'adipose tissue harvesting kit': np.float64(5.79), 'fat harvest needle/cannula': np.float64(138.36864555168063), 'operatiejas l standaard': np.float64(23.49), '2-0 perma-hand silk 1689h': np.float64(105.02), 'lipofilling / liposuctie net': np.float64(136.77), 'ch 16 catheter': np.float64(21.99), 'xylocaine 2% met adr. 20 cc': np.float64(13.83), 'sentinel lymph node machine': np.float64(413.99), 'reinjection canule lipofilling 1.5x103mm': np.float64(8.79), 'fat transfer centrifuged machine': np.float64(414.99), 'water ampul 10 cc': np.float64(5.91), 'skin marker and ruler': np.float64(153.31), 'handschoenen': np.float64(25.49), 'cutisorb 10 x 10 cm': np.float64(33.67), 'kopje urologie': np.float64(21.99), 'acp spuit arthrex abs-10014': np.float64(4.79), 'hypodermic blue': np.float64(151.31), 'light handle - small': np.float64(154.31), 'monocryl 4-0 fs2 y422h': np.float64(33.2), 'fistula brush j-fb-100': np.float64(22.99), 'galaxy ii haakjes (8 stuks)': np.float64(53.87), '500 ml zak fys. zout (nacl)': np.float64(12.87), 'bladder syringe': np.float64(156.31), 'skin glue optima': np.float64(152.31), 'pressure bag': np.float64(129.3), 'rotofix prs / prp centrifuge': np.float64(439.51), 'weislander self retaining retractor': np.float64(109.0891849235292), '1mm v-tip fat injection cannula': np.float64(138.37), 'spuit 50 ml luer lock': np.float64(4.79), 'plakstrip 9099 (operation tape)': np.float64(3.51), 'breast headlight': np.float64(416.32), 'aansluitslang voor liposuctie': np.float64(19.49), 'fat transfer tray': np.float64(62.83), 'spuit 10ml': np.float64(3.79), 'reinjection canule lipofilling 2.5x150mm': np.float64(6.79), 'markeerpen / skin marker': np.float64(19.99), 'vicryl 2-0 ur-6': np.float64(53.98), 'nouvag dp 30 dispenser voor liposuctie': np.float64(435.51), 'chloraprep™': np.float64(10.13), 'set 2 buckets': np.float64(140.49), 'monopolar forceps': np.float64(152.31), 'lanes retractor': np.float64(110.03293259017771), 'diathermy machine': np.float64(446.07), 'diathermy tip': np.float64(175.17), 'suction tubing': np.float64(8.99), 'blue surgipad': np.float64(151.31), 'lamphoes': np.float64(27.49), 'general medium pack': np.float64(4.97), 'mediocare washandjes': np.float64(14.39), '2-0 monocryl plus mcp3440g': np.float64(102.02), 'cathetertip spuit 60 cc': np.float64(6.74), 'specialisme kar - plastische chirurgie': np.float64(434.393730074317), 'camera sleeve': np.float64(151.31), 'hypodermic green': np.float64(156.31), 'yankuer suction': np.float64(153.31), 'mediloop maxi rood 47cm 20406': np.float64(17.99), 'safeair diathermy': np.float64(153.31), 'endosgel': np.float64(3.91), '10ml luer lock syringe': np.float64(135.37), 'diathermie micro naald 21191-368': np.float64(8.26), 'reinjection canule lipofilling 3.0x150mm': np.float64(7.79), 'rcm014 perc neph. cath malecot': np.float64(21.99), 'bipolar forceps': np.float64(108.31), 'schuursponsje / cautery tip cleaner tc-100': np.float64(16.99), 'rcm012 perc neph. cath malecot': np.float64(17.99), 'infiltration cannula': np.float64(137.37), 'plastisch basis net': np.float64(32.7), 'diathermie zak': np.float64(16.49), 'jelonet 10 x 10 cm 7404': np.float64(9.15), '3-0 stratafix sxmp1b103': np.float64(107.02), 'breast arm board': np.float64(137.5), 'suction device': np.float64(445.07), '1mm blunt fat injection cannula': np.float64(133.37), 'wondhechtstrip steri-strip blauw': np.float64(6.18), '3-0 monocryl plus mcp683h': np.float64(106.02), 'xylocaine 1% met adrenaline': np.float64(7.25), 'fys.zout 1000 ml zak (nacl)': np.float64(6.91), 'fat transfer trolley': np.float64(61.83), 'specialismekar - procto': np.float64(437.78), 'wattenbollen (watten depperset)': np.float64(20.99), 'jug': np.float64(77.37), 'spuitenrek lipofilling': np.float64(16.99), '6x4 swab': np.float64(152.31), 'chloorhexidine 0.5 % in alc. 70% 500 ml.': np.float64(3.83), 'hypodermic needle': np.float64(136.37), '21g naald groen lang 301155': np.float64(19.99), 'urine drainage zak s-20': np.float64(17.99), 'giving set': np.float64(14.49), 'red bungs': np.float64(133.37), 'abdo swab 30x30': np.float64(152.31), '500ml saline': np.float64(6.15), '11 blade': np.float64(7.99), 'czerny retractor': np.float64(108.31), 'lead connected': np.float64(107.14321505001634), 'tamvpnet': np.float64(153.35), 'flowtron boots': np.float64(151.31), 'major breast tray': np.float64(104.31), 'mesje nr 11': np.float64(7.79), 'spuit 20 ml luerlock': np.float64(5.79), 'blue ligaclip cartridge': np.float64(156.31), 'galaxy ii retractor': np.float64(5.79), 'zijlijn voor infuus 76.4432': np.float64(19.99), 'pencilette': np.float64(151.31), 'tray basis': np.float64(2.99), 'top drape': np.float64(12.89), 'spuit 10ml luerlock': np.float64(7.79), 'mediloop maxi geel 20405': np.float64(21.99), 'steristrips blauw': np.float64(36.48), 'diathermie met rookafzuig': np.float64(3.79), 'giving set extension': np.float64(138.37), 'naald roze': np.float64(8.79)}",10455.257708189725
1771,36767.24,21289.202857142856,"{'faxitron machine': np.float64(413.98), 'operatiejas l standaard': np.float64(23.49), 'vicryl 2-0 sh': np.float64(53.98), 'patentblauw': np.float64(4.14), '2-0 perma-hand silk 1689h': np.float64(105.02), 'ligaclip wit lt200 / 002200': np.float64(52.98), 'zelfkl.largelaken (250x150)': np.float64(7.83), 'sentinel lymph node machine': np.float64(413.99), 'vicryl 2-0 5x70': np.float64(42.74), 'skin marker and ruler': np.float64(153.31), 'ethicon ligacliptang kort': np.float64(144.91), 'groot basis net': np.float64(47.72), 'handschoenen': np.float64(25.49), '12 ch redondrain+pot 22402': np.float64(33.68), 'hypodermic blue': np.float64(151.31), 'light handle - small': np.float64(154.31), 'blue hypodermic needle 23g': np.float64(296.56), 'bladder syringe': np.float64(156.31), 'skin glue optima': np.float64(152.31), '2 mls syringe': np.float64(172.17), 'vicryl 2-0 ct2': np.float64(53.98), 'weislander self retaining retractor': np.float64(108.31), 'wondhechtstrip steri-strip geel': np.float64(10.18), 'breast headlight': np.float64(416.32), 'markeerpen / skin marker': np.float64(16.99), 'naald blauw': np.float64(3.79), 'chloraprep™': np.float64(10.13), 'monopolar forceps': np.float64(152.31), 'lanes retractor': np.float64(108.31), 'diathermy machine': np.float64(446.07), 'diathermy tip': np.float64(175.17), 'blue surgipad': np.float64(151.31), 'suction tubing': np.float64(8.99), '2-0 monocryl plus mcp3440g': np.float64(102.02), 'general medium pack': np.float64(4.97), 'camera sleeve': np.float64(151.31), 'hypodermic green': np.float64(153.31), 'yankuer suction': np.float64(153.31), 'safeair diathermy': np.float64(153.31), 'wire cutter': np.float64(134.37), 'beenhoes (extremiteiten cover)': np.float64(25.49), 'loodkistje': np.float64(440.5426255611204), 'bipolar forceps': np.float64(108.31), 'green gauze': np.float64(300.56), 'blunt pink filter needle 18g': np.float64(135.37), 'diathermie zak': np.float64(17.49), '3-0 stratafix sxmp1b103': np.float64(107.02), 'monocryl 3-0 fs1': np.float64(53.98), 'breast arm board': np.float64(137.5), 'suction device': np.float64(445.07), 'disposable ligacliptang medium mcm30': np.float64(56.98), 'boorhoes (camera hoes) 13x250cm 31501': np.float64(6.83), '3-0 monocryl plus mcp683h': np.float64(106.02), 'schuursponsje / cautery tip cleaner': np.float64(18.99), 'cutiplast maat op aanvraag': np.float64(37.68), 'vicryl 3-0 sh': np.float64(57.98), 'jug': np.float64(77.37), '6x4 swab': np.float64(152.31), 'tray laparotomie': np.float64(36.27), 'boorhoes (camerahoes) 13x250 cm': np.float64(1.99), 'paper kidney dish': np.float64(299.56), 'europrobe': np.float64(436.51), 'swabs': np.float64(298.56), 'mammanet': np.float64(39.49), 'abdo swab 30x30': np.float64(152.31), 'spuit 2ml': np.float64(8.79), 'alcohol wipes': np.float64(298.56), 'czerny retractor': np.float64(103.31), 'lead connected': np.float64(103.31), 'flowtron boots': np.float64(151.31), 'correspondent calibration source': np.float64(422.86), 'major breast tray': np.float64(104.31), 'patent blue v dye': np.float64(16.52), 'blue ligaclip cartridge': np.float64(156.31), 'tray basis': np.float64(2.99), 'pencilette': np.float64(151.31), 'top drape': np.float64(9.89), 'splitlakenpakket 9018': np.float64(27.49), 'diathermie met rookafzuig': np.float64(3.79), 'naald roze': np.float64(8.79)}",10240.41262556112
33680,8121.399999999999,8504.832,"{'bipolar forceps': np.float64(108.31), '2-0 perma-hand silk 1689h': np.float64(105.02), 'abdo swab 30x30': np.float64(152.31), 'czerny retractor': np.float64(103.31), 'lead connected': np.float64(107.14321505001634), 'nipple ring': np.float64(124.86), 'chloraprep™': np.float64(10.13), 'skin marker and ruler': np.float64(153.31), 'monopolar forceps': np.float64(152.31), 'lanes retractor': np.float64(110.03293259017768), 'flowtron boots': np.float64(151.31), 'diathermy tip': np.float64(175.17), 'blue surgipad': np.float64(151.31), 'suction tubing': np.float64(8.99), 'major breast tray': np.float64(104.31), '2-0 monocryl plus mcp3440g': np.float64(102.02), 'general medium pack': np.float64(4.97), '3-0 stratafix sxmp1b103': np.float64(106.02), 'breast arm board': np.float64(137.5), 'hypodermic blue': np.float64(151.31), 'skin stapler': np.float64(153.31), 'light handle - small': np.float64(154.31), 'suction device': np.float64(445.07), 'camera sleeve': np.float64(151.31), 'hypodermic green': np.float64(156.31), 'blue ligaclip cartridge': np.float64(156.31), 'gallipot': np.float64(151.31), 'yankuer suction': np.float64(153.31), 'pencilette': np.float64(151.31), 'safeair diathermy': np.float64(153.31), 'bladder syringe': np.float64(156.31), 'skin glue optima': np.float64(152.31), '3-0 monocryl plus mcp683h': np.float64(106.02), 'top drape': np.float64(13.641023766834792), 'weislander self retaining retractor': np.float64(108.31), 'jug': np.float64(77.37), '6x4 swab': np.float64(152.31)}",4811.77717140703
1522,9568.26,3357.46,"{'gazen 10x10 kliniray': np.float64(7.99), 'middle ear micro': np.float64(52.32), 'kraakbeensnijder set': np.float64(50.39), 'micro patties': np.float64(23.31), 'jelonet 10 x 10 cm 7404': np.float64(9.15), 'handschoenen': np.float64(25.49), 'tray oor': np.float64(26.4), 'm.o.b. net': np.float64(49.32), 'suction device': np.float64(445.07), 'disp. oorzuigbuis 0.4x70mm': np.float64(3.79), 'major ear pack': np.float64(8.58), 'ethilon 5-0 w526': np.float64(38.74), 'lignospan 2%': np.float64(16.78), 'large cotton wool balls': np.float64(11.99), '4-0 vicryl rapide': np.float64(39.74), 'aqueous betadine': np.float64(17.03), 'zoellner fine suction 6fg': np.float64(10.99), 'neusverdoving set': np.float64(106.77992923472355), 'middle ear one': np.float64(48.32), 'disp. oorzuigbuis 0.7x70mm': np.float64(6.99), 'dental needle': np.float64(14.922924199423932), 'specialismekar - kno': np.float64(444.07), 'lignospan cartridges': np.float64(12.03), 'diathermy machine': np.float64(446.07), 'microsc.hoes zeiss smartdrape': np.float64(28.4), 'bipolair pincet geb.+snoer351-051': np.float64(141.91), 'oornet': np.float64(157.3), 'carpulenaald 27 g.': np.float64(4.79), 'micro cotton wool balls': np.float64(11.99), 'mes kraakbeensnijder (kurz prec klingen)': np.float64(6.79), 'handschoenen onst.': np.float64(29.69088488972264), 'bipolair pincet geb. + snoer': np.float64(139.48), 'microsc.hoes zeiss smartdrape 306028-0000-000': np.float64(9.55), 'pentero microscope': np.float64(449.07), 'dental syringe': np.float64(8.99), 'microscoop zeiss tivato 700': np.float64(435.92)}",3340.1437383238704
51787,4156.2,4241.68,"{'trolley covers': np.float64(6.96), 'blade 10': np.float64(11.99), 'small drapes': np.float64(5.99), '2mm cutting burr': np.float64(11.989768776690681), 'light handle': np.float64(11.99), 'blade 15': np.float64(11.99), 'pack 4x4': np.float64(7.99), 'dental needle': np.float64(11.99), 'bowl pack': np.float64(10.99), 'soft tissue tray': np.float64(129.1), 'diathermy machine': np.float64(446.07), 'suction tubing': np.float64(8.99), 'lignospan cartridges': np.float64(16.03), 'quiver': np.float64(82.37), 'suction device': np.float64(445.07), 'implant sizers': np.float64(30.23), '3-0 monocryl undyed': np.float64(43.74), 'dental syringe': np.float64(8.99), 'thyroplasty tray': np.float64(52.32), 'thyroplasty implants': np.float64(32.23), 'marker pen': np.float64(9.99), 'large drapes': np.float64(2.99), '2mm diamond burr': np.float64(11.989845850019577), 's2 drill': np.float64(47.32), '½ inch steristrips': np.float64(31.18), 's2 drill console': np.float64(449.07), '9 fraiser sucker': np.float64(23.31), '3-0 vicryl undyed': np.float64(41.74), '1mm diamond burr': np.float64(11.99)}",2016.59961462671
1510,7604.2,4235.785714285715,"{'bag normal saline 500ml': np.float64(13.83), 'gyrus console': np.float64(446.07), 'diathermie micro naald 21191-368': np.float64(8.26), 'gazen 10x10 kliniray': np.float64(7.99), 'ent dltb stack system': np.float64(447.07), 'diathermie met rookafzuigslang': np.float64(6.79), 'medium long patties': np.float64(18.31), 'blue gauze': np.float64(6.99), 'endoscopic turbinoplasty tray': np.float64(61.68), 'bowl pack': np.float64(10.99), 'handschoenen': np.float64(25.49), '15 blade': np.float64(7.99), 'electric drill console': np.float64(429.92), 'suction device': np.float64(445.07), '9 fraiser sucker': np.float64(18.31), 'celon probreath applicator': np.float64(5.75), 'hoofdlamp kno': np.float64(449.07), 'celon elite apparaat': np.float64(448.07), 'large drapes': np.float64(1.99), 'turbinate blade 2.9mm': np.float64(6.99), 'olympus microdebrider': np.float64(59.68), 'trolley cover': np.float64(38.27), 'carpulenld.27 g.': np.float64(4.79), '4x4 pack': np.float64(11.99), 'small drapes': np.float64(5.99), 'lignospan 2 %': np.float64(9.4), 'neusverdoving set': np.float64(101.9), 'dental needle': np.float64(11.99), 'specialismekar - kno': np.float64(444.07), 'diathermy machine': np.float64(446.07), 'anti-mist': np.float64(10.99), 'suction tubing': np.float64(8.99), 'lignospan cartridges': np.float64(12.03), 'diego elite tube set': np.float64(6.99), 'turbinate blade 2mm': np.float64(11.99), 'claoue net': np.float64(51.72), 'medtronic m4/m5 microdebrider': np.float64(64.52185699047703), 'dental syringe': np.float64(8.99), 'basic camera drape': np.float64(27.4), 'debrider blade 4mm': np.float64(7.99), 'afdekdoek 9069e (75x90)': np.float64(19.89)}",4232.281856990476
1876,4092.9200000000005,4175.4,"{'bag normal saline 500ml': np.float64(13.83), 'small drapes': np.float64(6.99), 'green irrigation tubing': np.float64(7.09), 'light handle': np.float64(11.99), 'blade 15': np.float64(11.99), 'dental needle': np.float64(11.99), 'bowl pack': np.float64(9.99), 'lignospan cartridges': np.float64(12.03), 'diathermy machine': np.float64(448.6400435104539), 'suction tubing': np.float64(11.99), 'sharps box': np.float64(10.99), 'baha widening drill': np.float64(12.09), 'suction device': np.float64(445.07), 'baha healing cap': np.float64(11.09), 'baha complete tray': np.float64(52.46), 'marker pen': np.float64(9.99), 'large drapes': np.float64(1.99), 'baha guide drill': np.float64(9.09), 'drill console': np.float64(449.07), 'microscope': np.float64(430.18), 'dental syringe': np.float64(8.99), '4-0 vicryl rapide': np.float64(39.74), '4x4 pack': np.float64(11.99)}",2039.270043510454
1213,535.72,3036.06,"{'undyed vicryl 2/0': np.float64(35.5), 'chlorhexidine sticks': np.float64(64.1), 'rem b drill small joint': np.float64(26.6), 'local anaesthetic': np.float64(59.1), 'crepe bandage': np.float64(67.16), 'melolin': np.float64(17.09185358882648), 'gauze slips': np.float64(30.29), '4 wool""': np.float64(13.331217984764109), 'diathermy device': np.float64(431.18), 'tourniquet': np.float64(430.18), 'steri strips': np.float64(11.99), 'syringe 20ml': np.float64(9.99), 'alcoholic videne': np.float64(64.1), 'stryker cd4 drill': np.float64(31.6), 'light handles': np.float64(11.99), 'suction device': np.float64(448.60866911230255), 'vicryl 1 9906': np.float64(39.28496752571039), 'metha-elevator': np.float64(126.96), 'inadine': np.float64(10.786087363879417), 'ortho tray': np.float64(28.6), 'marker pen': np.float64(9.99), 'bowl cover': np.float64(28.29), 'wool 4""': np.float64(16.33), 'small saw blade': np.float64(27.29), 'monocryl 3-0 3213': np.float64(32.5), 'atrauman': np.float64(31.27), 'ethilon 3/0': np.float64(34.28), 'normal saline': np.float64(13.35), 'foot pack': np.float64(3.56)}",2155.302795575483
1314,4816.719999999999,4894.94,"{'syringe 10ml': np.float64(7.99), 'crepe': np.float64(5.47), 'drill 20mm': np.float64(36.23), 'melolin': np.float64(13.89), 'foot and ankle tray': np.float64(26.6), 'diathermy device': np.float64(430.18), 'screws 12/14': np.float64(32.26), 'tourniquet': np.float64(430.18), 'wool': np.float64(11.99), 'pop back slab': np.float64(15.78), 'light handles': np.float64(11.99), 'suction device': np.float64(445.07), 'eyeballs': np.float64(28.26), 'foot slab plaster': np.float64(31.26), 'vicryl 2-0 9582': np.float64(38.20963932320269), 'arthrex 2.5/3 compression tray': np.float64(37.23), 'mayo stand cover': np.float64(6.56), 'saw s59-611': np.float64(31.23), 'atrauman': np.float64(31.27), 'k-wire 1.1': np.float64(30.29), 'steri strips': np.float64(11.99), '1x80 k-wire': np.float64(31.26), 'varisation staples': np.float64(28.26), 'arthrex 2.5/3': np.float64(32.23), 'chloraprep': np.float64(15.88), 'ortho solution/arthrex staple': np.float64(35.23), 'vicryl 0 (w9138)': np.float64(35.027871254189954), 'c-arm': np.float64(437.9), 'chloraprep sticks': np.float64(14.22), 'ethilon 3-0 w1625': np.float64(35.5), 'c-arm cover': np.float64(5.880760601636709), 'chirocaine 0.5%': np.float64(9.88), 'syringe 20ml': np.float64(9.99), 'rem b': np.float64(29.19), 'monocryl 3-0 (3213)': np.float64(52.34), 'staple punch + holder': np.float64(36.22810632174843), 'stryker remb hose drill': np.float64(31.6), 'sponges': np.float64(24.14), 'vicryl 1 9906': np.float64(37.5), 'bowl liner': np.float64(154.70803025686743), 'basin liner': np.float64(170.17), 'ortho tray': np.float64(28.6), 'marker pen': np.float64(9.99), 'hydrex with dye red': np.float64(15.22), 'back-slab': np.float64(14.47), 'tray arthrex': np.float64(36.23), 'k-wire 70mm': np.float64(27.26), 'saw blade': np.float64(29.26), 'chirocaine 2.5 mg/ml': np.float64(14.22), 'arthrex 2.5/3mm hcs tray': np.float64(32.23), 'inadine': np.float64(10.786087363879417), 'foot pack': np.float64(3.56)}",3162.8904951215236
1470,1666.8799999999994,1670.8799999999999,"{'velband': np.float64(6.99), 'arthrex 10mm': np.float64(26.6), 'k-wire': np.float64(27.29), 'headless compression 3mm': np.float64(31.29), 'crepe bandage': np.float64(69.16), 'melolin': np.float64(15.89), 'foot and ankle tray': np.float64(27.6), '2mm quick fix screwdriver': np.float64(31.6), 'chirocaine 0.5%': np.float64(10.88), '3/0 monocryl': np.float64(104.02), 'syringe 20ml': np.float64(11.913660460314446), 'light handles': np.float64(11.99), 'arthrex wire 1x80mm': np.float64(29.289396168759055), 'stryker remb hose drill': np.float64(31.6), 'basin liner': np.float64(172.17), 'foot pack': np.float64(3.56), 'chlora-prep stick': np.float64(10.88), 'arthrex 2.5/3 0mm headless blue': np.float64(29.6), '10mm orthosolutions staple for akin': np.float64(30.29), '0 vicryl': np.float64(40.29), 'vicryl 2-0': np.float64(56.48), 'inadine': np.float64(7.99), 'steri strips': np.float64(6.99)}",794.3630566290733
134,5934.8,2448.9919999999997,"{'velband': np.float64(6.99), 'tray hand': np.float64(34.98), 'melolin': np.float64(13.89), 'vancomycin': np.float64(10.88), 'ethilon 3-0': np.float64(61.45693810456233), 'foot and ankle tray': np.float64(26.6), 'wool': np.float64(13.866990822548686), 'kleine boor stryker': np.float64(121.77), 'groot basis net': np.float64(47.72), 'fiber tape': np.float64(37.16754238573295), '2 vicryl': np.float64(37.5), 'hydrex red': np.float64(8.88), 'polytape 10x800 (102-1080)': np.float64(31.29), 'abdo support': np.float64(128.62), 'bipolar forcep': np.float64(30.6), 'major ortho tray': np.float64(27.6), 'cosmopore': np.float64(5.219689908017543), 'chloraprep stick': np.float64(8.947651258383004), 'mitek set': np.float64(124.77), 'vicryl 0 (w9138)': np.float64(32.5), 'ethilon 3-0 w1625': np.float64(35.5), 'blade 15': np.float64(11.99), 'minor ortho tray': np.float64(31.6), 'chirocaine 0.5%': np.float64(9.88), 'extremity drape': np.float64(7.556338043907303), 'syringe 20ml': np.float64(9.99), 'k-wire 1.6mm': np.float64(28.29), 'stryker cd4 drill': np.float64(31.6), 'acl tray arthrex': np.float64(31.6), 'ethibond 5': np.float64(38.5), '6 wool""': np.float64(13.99), 'marker pen': np.float64(9.99), 'vicryl 0': np.float64(32.5), 'velband 6""': np.float64(12.99), 'fibre loop': np.float64(37.5), 'inadine': np.float64(7.99), 'normal saline': np.float64(14.33040635718207), 'diathermie met rookafzuigslang': np.float64(6.79), 'diathermy device': np.float64(430.18), 'tourniquet': np.float64(432.62182281779167), 'pds 0 cp': np.float64(26.05), 'rotator cuff tray': np.float64(31.6), 'light handles': np.float64(11.99), 'suction device': np.float64(445.07), 'handschoen 8,5': np.float64(24.49), 'vicryl 2-0 9582': np.float64(37.5), 'mayo stand cover': np.float64(6.56), 'loan items xiros neoligaments': np.float64(29.29), 'achillotape 20x800 (102-1077)': np.float64(32.29), 'atrauman': np.float64(35.27), 'vicryl 3-0 sh': np.float64(57.98), 'ethibond 5 4846': np.float64(33.5), 'steri strips': np.float64(6.99), 'swabs 9x9': np.float64(33.97), 'blade 10': np.float64(12.525995920264862), 'k-lite': np.float64(13.60874242316116), 'achillotape 10x800 (102-1076)': np.float64(26.29), 'crepe bandage': np.float64(70.2409128666819), 'swivelock': np.float64(29.29), 'vicryl 2 w9287': np.float64(35.5), 'vicryl 1 9906': np.float64(37.5), 'mitek g2 quick anchor (r) plus 222983': np.float64(10.88), 'ortho tray': np.float64(28.6), 'mayo needle': np.float64(27.29), 'chlora-prep stick': np.float64(9.88), 'vicryl 2-0 w9582t': np.float64(35.5), 'crepe bandage 6""': np.float64(11.99), 'foot tray': np.float64(33.136754390573145), 'polytape 20x800 (102-1082)': np.float64(28.29), 'foot pack': np.float64(3.56)}",3273.2697852988053
